account_id,bank_district_id,date,year,LOR,disp_id,client_id,client_district_id,gender,age,age_group,total_credit96,total_withdrawal96,RFM_score,total_credit97,total_withdrawal97,had_loan_1997,had_card_issued_1997
1778,15,950225,1995,1,2155,2155,15,M,38,30,205320.4,199759.2,9,205610.6,197699.2,0,0
2911,33,950225,1995,1,3518,3518,33,F,41,40,149203.2,154151.2,8,162181.6,152891.2,0,0
3710,1,950225,1995,1,4473,4473,1,M,52,50,153067.5,151771.2,9,158646.6,145411.2,0,0
1702,56,950227,1995,1,2067,2067,56,M,17,10,109303.6,106943.2,7,122876.9,116343.2,0,0
3737,34,950301,1995,1,4510,4510,34,F,58,50,83442,84453.2,7,83613.3,77393.2,0,0
190,74,950302,1995,1,230,230,74,F,29,20,232348.5,230195.2,10,229823.6,237495.2,0,0
2865,1,950303,1995,1,3463,3463,1,F,17,10,158565.1,167131.2,9,158109.2,173371.2,0,0
3014,75,950303,1995,1,3640,3640,75,M,18,10,116490,148392,11,254890.8,258873,0,0
2680,46,950303,1995,1,3235,3235,46,F,46,40,260331,256941.2,9,246474,259190.7,0,0
1129,35,950303,1995,1,1355,1355,35,F,20,20,321868.7,326443.2,10,321718.5,315623.2,0,0
3233,31,950303,1995,1,3911,3911,31,F,44,40,329523.7,275903.2,10,667379.3,696362.2,0,0
1287,35,950304,1995,1,1557,1557,35,F,37,30,286431.1,290961.2,10,296091.6,281063.2,0,0
9897,1,950304,1995,1,11873,12181,1,M,35,30,254332.1,253660.7,9,253286.7,251305.2,0,0
30,36,950304,1995,1,38,38,36,F,23,20,412898.8,435763.2,10,696918.1,704675.2,0,0
2367,28,950304,1995,1,2860,2860,28,M,38,30,259596.2,255123.2,9,259495,262023.2,0,0
3826,34,950305,1995,1,4610,4610,34,F,30,30,105151.7,102371.2,7,121246.5,106811.2,0,0
376,25,950305,1995,1,456,456,25,M,56,50,320905.8,314879.2,10,320598.4,324379.2,0,0
1108,26,950309,1995,1,1329,1329,26,M,78,70,58229.4,47817.2,7,58906.1,46877.2,0,0
108,53,950310,1995,1,130,130,53,M,54,50,206708.1,208031.2,9,209263.2,206191.2,0,1
1802,75,950310,1995,1,2182,2182,75,F,67,60,119106,117262.4,10,59456.3,58621.2,0,0
3230,1,950311,1995,1,3907,3907,1,F,42,40,573167.3,564294.2,10,552262.7,568071.2,0,0
3989,19,950311,1995,1,4809,4809,19,M,66,60,98855,91398.4,11,49288.7,49099.2,0,0
2723,75,950312,1995,1,3289,3289,75,F,19,10,115672.9,117987.2,7,130752.8,131307.2,0,0
7859,52,950314,1995,1,9409,9717,52,F,44,40,945824.2,1011452.8,13,481822.4,477577.4,0,1
7606,21,950315,1995,1,9109,9417,21,M,47,40,580781.5,596373.8,11,689735.9,721645.8,0,0
158,37,950315,1995,1,190,190,37,F,49,40,642457.2,615510.4,13,321497.7,350515.2,0,0
6397,48,950315,1995,1,7723,7723,48,F,30,30,473930.6,475606.6,13,248191.9,239025.6,0,0
150,73,950316,1995,1,180,180,73,M,14,10,90610,28875.2,7,88583.7,146225.2,0,0
3402,76,950316,1995,1,4113,4113,76,F,49,40,786722.3,743489,11,295618.7,293419,0,0
2810,66,950316,1995,1,3394,3394,66,F,16,10,158011.1,154871.2,9,153165.5,154071.2,0,0
586,54,950316,1995,1,704,704,54,M,21,20,65373,68075.2,7,98612.5,64875.2,0,0
1261,52,950318,1995,1,1522,1522,52,F,28,20,299310.7,291699.2,9,301676.1,280299.2,0,0
2856,25,950318,1995,1,3450,3450,25,M,20,20,186707.7,189843.2,9,190087.4,178243.2,0,0
288,25,950318,1995,1,350,350,25,F,71,70,64808.7,62093.2,8,64998.3,56593.2,0,0
3750,77,950318,1995,1,4524,4524,77,M,39,30,528408.4,520886.4,12,275714.6,238643.2,0,0
1174,70,950321,1995,1,1414,1414,70,F,22,20,287390.4,253127.2,9,288492.3,268547.2,0,0
1306,1,950322,1995,1,1580,1580,1,F,28,20,223118.5,227611.2,9,222928.5,216011.2,0,0
5541,43,950324,1995,1,6691,6691,43,M,54,50,120675.6,110919.2,8,127671.4,116479.2,0,0
1,18,950324,1995,1,1,1,18,F,26,20,50066,55579.2,7,49275.1,47139.2,0,0
981,66,950325,1995,1,1182,1182,66,F,50,50,302638.3,295731.2,9,303045.4,275131.2,0,1
767,25,950326,1995,1,917,917,25,F,23,20,245867.9,252003.2,10,245857.1,236743.2,0,0
608,32,950327,1995,1,727,727,32,F,66,60,113237.4,123850.4,11,56369.8,53275.2,0,0
1757,75,950327,1995,1,2129,2129,75,M,34,30,576021.8,555760.2,11,575937.6,578398.2,0,0
6609,16,950327,1995,1,7980,7980,16,M,20,20,64940.1,75101.3,7,91030.4,104769.1,0,0
870,70,950327,1995,1,1048,1048,70,F,22,20,96177.1,104419.2,7,96684.2,93399.2,0,0
227,27,950328,1995,1,273,273,27,F,24,20,583749.7,610705.2,11,583098.7,582455.2,0,0
568,18,950328,1995,1,682,682,18,M,17,10,161537.1,169075.2,9,161423.9,155175.2,0,0
1254,74,950328,1995,1,1513,1513,74,M,37,30,703704.1,680975.2,11,206492.2,246780.2,0,0
1540,1,950329,1995,1,1867,1867,1,F,52,50,305576.2,319239.2,10,305620.1,259939.2,0,0
1692,56,950329,1995,1,2055,2055,56,F,20,20,237979.3,230750.2,9,402228.3,358400.2,0,0
1249,67,950330,1995,1,1508,1508,67,F,42,40,57180.3,61189.2,7,66148.4,50829.2,0,0
95,1,950330,1995,1,112,112,1,M,61,60,627573.6,586670.4,15,313814.5,326515.2,0,0
1561,66,950401,1995,1,1892,1892,66,M,68,60,131350.2,106950.4,10,66373.1,66505.2,0,0
2540,54,950401,1995,1,3066,3066,54,F,14,10,94247.8,86625.2,8,58313.7,44675.2,0,0
248,1,950402,1995,1,300,300,1,F,39,30,324839.1,330082.2,10,324527.6,327333.2,0,0
9493,64,950402,1995,1,11377,11685,64,F,31,30,308886.2,308475.8,10,313214.7,320129.8,0,0
5126,58,950403,1995,1,6185,6185,58,F,48,40,228574.4,243598.4,11,114074.6,106439.2,0,0
231,22,950403,1995,1,278,278,22,F,24,20,76279.8,80962.4,11,38184.1,34961.2,0,0
2203,47,950404,1995,1,2666,2666,47,F,61,60,81375.4,85445.2,8,81369.8,75135.2,0,0
6910,76,950404,1995,1,8342,8342,76,M,17,10,336579.1,329123.4,10,459802.4,397960.2,0,0
1986,46,950404,1995,1,2413,2413,46,M,35,30,163589.8,169987.2,8,161318.4,167907.2,0,0
2839,70,950404,1995,1,3431,3431,70,F,17,10,262586,256899.2,11,263259.7,284699.2,0,0
1479,54,950404,1995,1,1792,1792,54,M,21,20,52662.7,49659.2,7,43278.8,56319.2,0,0
3147,54,950405,1995,1,3806,3806,54,F,29,20,169727.8,168699.2,10,169438.3,157199.2,0,0
6289,64,950405,1995,1,7594,7594,64,F,47,40,685473,670197.7,10,234935.4,271026.2,0,0
1590,77,950407,1995,1,1927,1927,77,M,44,40,318083,324830.4,11,169147,177035.2,0,0
7418,21,950407,1995,1,8888,9196,21,F,57,50,221690.7,242946.8,9,202474,225593.8,0,0
19,21,950407,1995,1,25,25,21,F,57,50,220613.9,227479.1,9,202506.8,209344.8,0,0
842,62,950407,1995,1,1015,1015,62,M,62,60,119627,139642.4,11,59793.7,56601.2,0,0
1821,70,950407,1995,1,2207,2207,70,F,35,30,533449.6,561510.4,14,266475.4,275895.2,0,0
206,61,950408,1995,1,248,248,61,F,27,20,162427.2,134758.4,11,79644.1,94979.2,0,0
3109,18,950408,1995,1,3760,3760,18,M,41,40,257628.1,260458.9,10,235147.1,250464.2,0,0
7815,19,950409,1995,1,9355,9663,19,M,51,50,818867.4,880015.2,11,417045.2,442373.6,0,0
7136,12,950409,1995,1,8615,8615,12,F,57,50,333793.4,353081,10,584533.1,551904,0,0
1228,62,950409,1995,1,1481,1481,62,F,63,60,62715.9,55735.2,7,63248.1,58575.2,0,0
893,53,950412,1995,1,1076,1076,53,F,17,10,291469.2,274755.2,9,291030.7,313635.2,0,0
3702,53,950413,1995,1,4464,4464,53,M,32,30,224720.6,194715.2,8,234034.7,242315.2,0,0
4852,47,950413,1995,1,5860,5860,47,M,32,30,143010.6,155953.2,8,145235.8,136443.2,0,0
2750,13,950413,1995,1,3321,3321,13,F,27,20,95676.8,87923.2,8,96650.3,90023.2,0,0
1046,1,950414,1995,1,1255,1255,1,F,30,30,161390.9,162023.2,8,159499.4,168023.2,0,0
3729,31,950414,1995,1,4498,4498,31,M,65,60,107591.4,109174.4,12,53725.1,54057.2,0,0
1862,19,950415,1995,1,2259,2259,19,F,46,40,517875.1,512883.4,10,538984.7,549358.4,0,1
1309,1,950415,1995,1,1583,1583,1,F,24,20,517449.1,461947.2,11,516454.3,582816.2,0,1
1315,13,950417,1995,1,1590,1590,13,F,56,50,130177.1,129959.2,8,139235.4,127439.2,0,0
3321,17,950418,1995,1,4014,4014,17,M,16,10,108431.4,103575.2,8,118861.9,116825.2,0,0
3231,73,950418,1995,1,3908,3908,73,M,67,60,136132.4,146574.4,11,67938.1,62267.2,0,0
5724,14,950419,1995,1,6922,6922,14,F,57,50,394837,373199,11,379778.3,420835,1,0
3823,74,950419,1995,1,4607,4607,74,F,20,20,33280.5,45700,7,59140.9,54546,0,0
2726,18,950420,1995,1,3292,3292,18,M,56,50,297572.5,297979.2,10,298626.4,258399.2,0,0
1038,64,950420,1995,1,1245,1245,64,M,17,10,39444.2,36139.2,7,39589.4,36769.2,0,0
7861,34,950422,1995,1,9413,9721,34,M,42,40,246032,216223.2,10,247155.1,240063.2,0,0
819,20,950422,1995,1,984,984,20,M,47,40,504137,509110.4,15,253590.4,234735.2,0,0
455,54,950423,1995,1,547,547,54,M,47,40,170553.7,157863.2,9,172347.3,187023.2,0,0
3930,37,950425,1995,1,4739,4739,37,F,36,30,251142.4,264427.2,9,251098.9,239487.2,0,0
4423,39,950426,1995,1,5333,5333,39,F,29,20,186760.3,202929.2,9,158977.2,130391.2,0,0
267,38,950426,1995,1,322,322,38,M,63,60,118077.6,112506.4,12,59265.6,63643.2,0,0
922,61,950427,1995,1,1111,1111,61,M,17,10,86315.7,84435.2,7,112430.5,89955.2,0,0
3735,1,950427,1995,1,4507,4507,1,M,26,20,882198.1,831095.2,11,820589.2,803839.2,0,0
3449,1,950427,1995,1,4171,4171,1,M,16,10,64043.9,61725.2,7,70964.6,54525.2,0,1
2751,31,950428,1995,1,3322,3322,31,M,48,40,99720.7,96651.2,8,90928.1,91571.2,0,0
404,41,950428,1995,1,489,489,41,M,56,50,434270.4,404774.2,10,425805,436367.2,0,0
2547,74,950428,1995,1,3075,3075,74,M,55,50,323036.6,315219.2,9,323273.3,314479.2,0,0
1248,22,950429,1995,1,1506,1506,22,M,65,60,155349.4,155374.4,12,77678,83137.2,0,0
2331,8,950429,1995,1,2819,2819,8,M,16,10,38133.2,34645.2,7,38306.5,35365.2,0,0
1010,61,950501,1995,1,1214,1214,61,M,56,50,725481.8,698820.2,10,189829,237862.2,0,0
54,4,950502,1995,1,63,63,4,M,37,30,41852.3,45355.2,6,41976.7,34345.2,0,0
2364,33,950503,1995,1,2857,2857,33,M,69,60,72098.9,70261.2,8,71844.5,74111.2,0,0
1280,70,950503,1995,1,1548,1548,70,M,73,70,125146.2,134534.4,12,62867,48747.2,0,0
2931,36,950504,1995,1,3539,3539,36,M,76,70,52883.5,57943.2,6,52770.6,55853.2,0,0
10351,23,950504,1995,1,12430,12738,23,F,36,30,192763.4,206270.4,10,97783.3,96915.2,1,0
3936,39,950504,1995,1,4746,4746,39,F,55,50,49112.1,58251.2,7,59756.2,53211.2,0,0
5194,1,950505,1995,1,6272,6272,1,M,54,50,219015.8,269810.1,10,703387.2,626318.7,0,0
3464,25,950505,1995,1,4187,4187,25,F,29,20,106396.1,109823.2,9,108177.2,102783.2,0,0
533,40,950507,1995,1,641,641,40,F,34,30,210919.8,235294.4,11,102508.3,82967.2,0,0
3940,35,950507,1995,1,4751,4751,35,M,23,20,253052.6,254965,9,237056.5,249145,0,0
4538,70,950507,1995,1,5473,5473,70,F,28,20,13404,8800,7,16700.4,6600,0,0
454,7,950507,1995,1,546,546,7,M,43,40,136473.4,129019.2,9,130498,135239.2,0,0
1183,12,950508,1995,1,1425,1425,12,M,28,20,149990.6,128982.4,10,72563.6,71051.2,0,0
2323,72,950508,1995,1,2810,2810,72,M,25,20,293908.6,309427.2,9,294044.7,287727.2,0,0
463,51,950508,1995,1,557,557,51,M,57,50,299185.2,313255.2,10,299813.5,275975.2,0,0
285,17,950508,1995,1,345,345,17,M,43,40,519732.4,537310.4,15,261997,252375.2,0,0
4105,58,950508,1995,1,4944,4944,58,M,14,10,108506.4,119125.2,7,42742.5,25725.2,0,0
2525,45,950508,1995,1,3047,3047,45,M,21,20,131939.4,131379.2,9,104910.1,121179.2,0,0
6434,1,950508,1995,1,7765,7765,1,F,38,30,475783.2,466883.2,10,396505.4,420140.6,0,0
2919,77,950510,1995,1,3527,3527,77,M,18,10,183999.7,202287.2,9,182489.8,181187.2,0,0
1741,21,950510,1995,1,2112,2112,21,M,69,60,58379.4,55337.2,7,58639.8,57417.2,0,0
746,75,950510,1995,1,894,894,75,M,62,60,63395,64339.2,6,63139.5,62179.2,0,0
256,37,950514,1995,1,309,309,37,F,27,20,249786.4,253475.2,9,248826.3,291175.2,0,1
3845,48,950514,1995,1,4636,4636,48,M,19,10,321657.7,302467.2,10,320704.6,351467.2,0,0
4014,56,950515,1995,1,4837,4837,56,F,29,20,581696.5,577735.1,10,493952.4,489120,0,0
2178,64,950515,1995,1,2637,2637,64,M,61,60,297645.4,275863.2,9,298960.5,302223.2,0,0
2935,68,950515,1995,1,3545,3545,68,M,30,30,38575,34525.2,7,38666.3,38665.2,0,0
544,32,950515,1995,1,655,655,32,M,54,50,303428.7,272465,9,309372,337193.6,0,0
1720,35,950516,1995,1,2086,2086,35,F,42,40,,8300,7,,,0,0
875,63,950517,1995,1,1054,1054,63,M,72,70,80647,73449.2,7,81022.4,80819.2,0,0
733,49,950517,1995,1,880,880,49,M,36,30,445213,464173,11,278199.2,305604,0,0
3251,59,950518,1995,1,3932,3932,59,M,57,50,74622.6,65474.4,11,37544.7,30287.2,0,0
5358,4,950518,1995,1,6469,6469,4,M,43,40,318078.1,319587.2,9,322253.2,297496.2,1,0
2521,63,950519,1995,1,3043,3043,63,F,45,40,315026.3,310699.2,10,315072.2,295599.2,0,0
10963,16,950520,1995,1,13172,13480,16,M,43,40,546090.3,546453.2,11,378036.2,364165.6,0,0
57,1,950521,1995,1,66,66,1,F,45,40,278921,293259.2,9,278686.9,277259.2,0,0
4589,4,950522,1995,1,5531,5531,4,M,17,10,69037.3,73035.2,7,76196.4,74018.9,0,0
490,45,950523,1995,1,589,589,45,M,35,30,37507.6,39239.2,6,37486.3,37999.2,0,0
3386,2,950523,1995,1,4094,4094,2,M,17,10,603178.4,598012.7,10,459013.6,405581.2,0,1
8998,61,950524,1995,1,10775,11083,61,M,43,40,459190.7,386743,10,292347.5,387073.4,0,0
11349,1,950526,1995,1,13647,13955,1,F,51,50,1102542.6,1085378,11,552273.8,568642,0,0
2969,29,950526,1995,1,3585,3585,29,F,28,20,14700,6000,7,8200,10300,0,0
1530,70,950527,1995,1,1854,1854,70,F,64,60,67719.7,79015.2,6,67255.6,68675.2,0,0
1642,64,950527,1995,1,1991,1991,64,M,78,70,78110.7,75219.2,8,78162.8,86439.2,0,0
6358,3,950527,1995,1,7678,7678,3,M,34,30,451171.4,458481.2,10,447402.8,429686.8,0,0
10001,24,950528,1995,1,11995,12303,24,F,22,20,211254.4,205449.2,9,211822.6,193823.2,0,0
3186,10,950528,1995,1,3852,3852,10,F,44,40,272893.5,278847.2,9,272953.8,259947.2,0,0
1059,8,950530,1995,1,1272,1272,8,M,52,50,39319.9,41187.2,7,39441.2,32557.2,0,0
3624,32,950530,1995,1,4371,4371,32,M,28,20,460183.8,452090,11,463.7,15013,0,0
1974,42,950601,1995,1,2399,2399,42,F,53,50,4094.4,13000,7,2904,13800,0,0
2559,32,950601,1995,1,3090,3090,32,M,28,20,151366.7,158131.2,8,172223.1,145391.2,0,0
11069,37,950602,1995,1,13300,13608,37,F,33,30,201398.3,182546.2,9,150509,156693.2,1,0
3874,51,950602,1995,1,4670,4670,51,F,28,20,261298.2,238294.4,12,131036.6,137887.2,0,0
3520,72,950604,1995,1,4250,4250,72,F,35,30,219437.2,219522.2,9,218221.9,228275.2,0,0
2018,42,950604,1995,1,2451,2451,42,M,57,50,89326,87675.2,7,71168.2,82225.2,1,0
2877,37,950604,1995,1,3477,3477,37,M,31,30,580687.4,582512.2,10,580554.2,562613.2,0,0
2642,68,950605,1995,1,3188,3188,68,F,20,20,171652.3,169583.2,8,169134.2,179783.2,0,0
553,26,950606,1995,1,666,666,26,M,14,10,92546.2,97825.2,7,56254.1,47775.2,0,0
1092,41,950606,1995,1,1310,1310,41,F,19,10,157320.7,176143.2,8,157090.8,156243.2,0,0
471,47,950607,1995,1,566,566,47,F,50,50,272003,274494.4,11,143980.5,131427.2,0,0
53,77,950607,1995,1,62,62,77,M,64,60,52218.4,42807.2,7,52297.6,51877.2,0,0
1413,65,950607,1995,1,1713,1713,65,M,61,60,185727.9,212331.2,9,185257.1,177031.2,0,0
5774,1,950608,1995,1,6987,6987,1,M,28,20,256826.1,273115.2,9,256922.2,265316.2,0,0
3392,1,950608,1995,1,4101,4101,1,F,26,20,126255.5,138163.2,8,124073.4,130943.2,0,0
1465,30,950608,1995,1,1776,1776,30,F,42,40,45875.8,49659.2,7,50799.1,43979.2,0,0
1420,68,950608,1995,1,1722,1722,68,M,63,60,63722.4,63843.2,7,63662.9,60823.2,0,0
1620,17,950608,1995,1,1964,1964,17,M,65,60,74267.4,73927.2,8,74185.1,61887.2,0,0
4121,54,950608,1995,1,4961,4961,54,M,14,10,67229,66125.2,7,95344.8,103725.2,0,0
754,1,950608,1995,1,904,904,1,M,64,60,76502,73791.2,8,76306.8,83171.2,0,0
3045,1,950608,1995,1,3681,3681,1,M,75,70,148783.8,149314.4,11,74221.3,82027.2,0,0
3453,13,950608,1995,1,4175,4175,13,F,31,30,288530,317919.2,10,287545.9,300519.2,0,0
1696,43,950609,1995,1,2059,2059,43,M,24,20,79305.2,79386.4,11,39800.6,35173.2,0,0
2139,8,950609,1995,1,2586,2586,8,M,30,30,751071.4,836600.4,11,370003.4,367981.2,0,0
1793,56,950610,1995,1,2173,2173,56,F,45,40,163110.9,183159.2,9,163359.6,144359.2,0,0
3725,33,950611,1995,1,4493,4493,33,M,49,40,222603.4,204699.2,9,226511.3,212239.2,0,0
896,3,950611,1995,1,1079,1079,3,M,35,30,128589.6,133615.2,9,128393.6,138915.2,0,0
3252,12,950612,1995,1,3934,3934,12,M,28,20,37652.8,33973.2,7,37831.8,33363.2,0,0
808,69,950613,1995,1,968,968,69,M,39,30,201490.8,204575.2,9,202007.8,197839.2,0,0
3601,54,950613,1995,1,4344,4344,54,M,71,70,71692.4,53693.2,7,71949.6,88313.2,0,0
131,52,950613,1995,1,157,157,52,F,53,50,138530.1,151623.2,9,135796.7,119323.2,0,0
3124,6,950613,1995,1,3779,3779,6,M,47,40,197086,178007.2,9,197148.6,215507.2,0,1
7618,72,950613,1995,1,9125,9433,72,F,51,50,335787.6,306734,10,310007.4,347140,0,0
807,76,950613,1995,1,967,967,76,M,17,10,284064.4,263590,9,325152.6,341417,0,0
3847,33,950613,1995,1,4638,4638,33,F,28,20,265646.7,225775.2,9,267096.9,303075.2,0,1
223,39,950613,1995,1,268,268,39,F,14,10,89239.7,103300,7,74003.6,75716.8,0,0
2328,35,950614,1995,1,2815,2815,35,M,66,60,166291.8,136034.4,11,84049.4,73227.2,0,0
1519,9,950614,1995,1,1842,1842,9,M,53,50,274838.2,263351.2,9,275263.2,282311.2,0,1
10019,8,950615,1995,1,12017,12325,8,M,32,30,210977,252494.2,8,397910,389810.2,0,0
458,7,950616,1995,1,550,550,7,M,35,30,223150.6,219407.2,8,221337,210507.2,0,0
120,65,950616,1995,1,144,144,65,M,38,30,612253.8,550197,11,150966.8,207612,0,0
1846,6,950617,1995,1,2239,2239,6,F,20,20,37901,30349.2,7,38076.2,39229.2,0,0
2096,32,950617,1995,1,2539,2539,32,F,24,20,200948.1,180679.2,8,198462.9,199059.2,0,0
2297,46,950618,1995,1,2781,2781,46,F,36,30,71289,76735.2,7,58579.6,58235.2,0,0
7184,5,950619,1995,1,8670,8670,5,F,53,50,300802.5,319680.2,11,299779.7,306175.2,0,0
2781,16,950620,1995,1,3358,3358,16,M,21,20,73245.2,57225.2,7,149012,136625.2,0,0
1031,74,950620,1995,1,1238,1238,74,M,61,60,225355.3,232775.2,9,233470.6,203835.2,0,0
3810,43,950622,1995,1,4591,4591,43,M,63,60,79709.8,78609.2,8,80004.4,58639.2,0,0
1151,40,950623,1995,1,1384,1384,40,F,43,40,314756.8,307531.2,10,315610.1,291331.2,0,0
1728,74,950623,1995,1,2096,2096,74,F,22,20,119139.4,137383.2,9,110616.9,113443.2,0,0
9235,37,950624,1995,1,11063,11371,37,F,55,50,207785.4,215575.2,9,206981.1,210470.2,1,0
3363,30,950624,1995,1,4066,4066,30,F,60,60,53954.2,49771.2,7,54236.4,47001.2,0,0
3436,5,950624,1995,1,4156,4156,5,F,34,30,41322.4,30601.2,7,41711.6,37291.2,0,0
2533,49,950627,1995,1,3058,3058,49,F,53,50,69891.7,71375.2,7,69695.1,57935.2,0,0
99,1,950627,1995,1,120,120,1,M,20,20,419313.7,369011.6,10,546148.5,611211.2,0,0
638,65,950628,1995,1,765,765,65,M,27,20,226860.4,230531.2,9,226115.3,243131.2,0,0
2292,41,950629,1995,1,2775,2775,41,F,18,10,47478.9,46107.2,6,52594.4,53257.2,0,0
1725,72,950703,1995,1,2092,2092,72,M,51,50,625501.2,598420,11,625466.3,638300,0,0
3410,39,950703,1995,1,4122,4122,39,M,27,20,396814.2,403606.4,11,196030.7,206403.2,0,0
1597,68,950704,1995,1,1935,1935,68,F,67,60,81348.7,84897.2,7,81701.3,61687.2,0,0
2041,48,950705,1995,1,2478,2478,48,F,56,50,70257.4,85755.2,7,67828.8,54795.2,0,0
5742,74,950705,1995,1,6946,6946,74,F,26,20,660445.3,655704,10,195871.1,176903,0,0
4415,73,950705,1995,1,5322,5322,73,F,40,40,319408.2,329471.2,11,325868.2,311981.2,1,0
4330,47,950705,1995,1,5214,5214,47,M,20,20,625300.2,625122,14,454847.8,451167.2,0,0
3458,63,950707,1995,1,4180,4180,63,M,64,60,52128.8,52651.2,6,52275.2,48221.2,0,0
3330,76,950708,1995,1,4026,4026,76,F,51,50,625631.8,598950.4,10,698946.5,727131.2,0,0
6649,1,950708,1995,1,8030,8030,1,M,29,20,26995.7,62700,7,651364,623311.2,1,1
3779,74,950708,1995,1,4556,4556,74,M,26,20,155315.8,152747.2,8,153580.3,158147.2,0,0
1103,66,950709,1995,1,1324,1324,66,F,40,40,275630,303075.2,9,274243.4,290675.2,0,0
731,5,950711,1995,1,877,877,5,F,69,60,98944.8,101714.4,12,49509.7,53127.2,0,0
2307,60,950712,1995,1,2791,2791,60,M,75,70,63211.3,73423.2,8,63148,55813.2,0,0
3474,23,950712,1995,1,4198,4198,23,F,42,40,81207.4,68798.4,9,40713.2,39739.2,0,0
625,70,950712,1995,1,751,751,70,M,37,30,40500.3,76874,7,479035.5,452995.2,0,0
1075,35,950713,1995,1,1290,1290,35,M,20,20,89015.5,81787.2,7,114741.6,96087.2,0,0
2281,1,950713,1995,1,2761,2761,1,F,19,10,191687.2,201015.2,8,189467.1,205415.2,0,0
3895,27,950714,1995,1,4697,4697,27,F,39,30,136931.3,153983.2,9,136779.3,151343.2,0,0
5263,64,950714,1995,1,6359,6359,64,M,20,20,132381.8,130525.2,9,144656.3,137775.2,0,0
5794,70,950714,1995,1,7010,7010,70,M,29,20,62647.4,126510.4,11,125284.4,111357.2,0,0
1220,1,950715,1995,1,1473,1473,1,F,65,60,70513.9,64885.2,7,71030.5,61035.2,0,0
1568,23,950715,1995,1,1900,1900,23,M,31,30,367048.8,352054.4,11,183445.8,194047.2,0,0
1344,12,950716,1995,1,1628,1628,12,F,39,30,614162.2,609807,10,734515.4,717100,0,0
8547,14,950717,1995,1,10235,10543,14,F,51,50,836452.1,808907.5,11,513102.1,524763,0,1
1135,1,950717,1995,1,1364,1364,1,M,63,60,124870.8,112410.4,11,62566.3,54005.2,0,0
4263,5,950717,1995,1,5137,5137,5,M,17,10,78775.8,54800,7,61516.9,84852.2,0,0
3532,73,950718,1995,1,4263,4263,73,F,24,20,159635.7,152375.2,9,156084.1,154175.2,0,0
1251,34,950718,1995,1,1510,1510,34,F,48,40,189404.9,184990,8,105254.1,140235,0,0
1936,70,950718,1995,1,2352,2352,70,F,19,10,39362.5,33597.2,6,39445,39967.2,0,0
2244,46,950719,1995,1,2717,2717,46,M,66,60,168429.4,152230.4,11,84140.7,97385.2,0,0
2310,15,950719,1995,1,2796,2796,15,M,22,20,107960.4,113303.2,7,122477.1,99243.2,0,0
1994,42,950719,1995,1,2423,2423,42,M,39,30,471023.4,465799.2,11,307784.5,337759.2,0,0
720,54,950720,1995,1,863,863,54,F,28,20,84468.4,90407.2,7,85419.2,81667.2,0,0
1472,2,950720,1995,1,1784,1784,2,F,16,10,119215.4,124859.2,8,120609,122939.2,0,0
2144,55,950721,1995,1,2594,2594,55,M,33,30,271860,290326,9,68100.6,83589,0,0
953,14,950722,1995,1,1149,1149,14,F,20,20,49240.4,41731.2,7,48100.8,45431.2,0,0
4081,11,950722,1995,1,4918,4918,11,M,28,20,159125.4,190150.1,8,154961.4,152186.1,0,0
10018,8,950723,1995,1,12016,12324,8,M,18,10,264813.6,284575.2,9,265080.2,250098.6,0,0
2553,41,950724,1995,1,3083,3083,41,M,25,20,228621.5,241599.2,10,228395.1,231319.2,0,0
2520,18,950725,1995,1,3042,3042,18,F,28,20,43747.3,56765.2,7,43220,37165.2,0,0
1252,13,950726,1995,1,1511,1511,13,F,34,30,323003.4,327561,10,322769.9,341964.3,1,0
3357,54,950726,1995,1,4059,4059,54,M,72,70,82234.2,82117.2,8,82164,81757.2,0,0
6985,38,950727,1995,1,8432,8432,38,F,28,20,1094153.6,1097613.4,12,662041.1,616082.2,0,0
2957,25,950728,1995,1,3571,3571,25,M,26,20,282236.7,279015.2,9,282098.7,283155.2,0,0
4948,43,950729,1995,1,5977,5977,43,M,17,10,271702.6,243631.8,9,397220,420335.6,0,0
1803,24,950729,1995,1,2184,2184,24,M,26,20,69539,44901.2,8,54198.3,56051.2,0,1
2577,7,950730,1995,1,3109,3109,7,F,64,60,72411.1,70249.2,6,72408.8,69529.2,0,0
1009,1,950801,1995,1,1213,1213,1,M,30,30,578566.1,575438,10,578951.5,566564,0,1
2265,65,950803,1995,1,2742,2742,65,F,48,40,209871.8,235451.2,9,711683,694171.2,0,0
675,58,950803,1995,1,810,810,58,F,51,50,299918.6,299702.4,11,149823.6,137807.2,1,0
5033,54,950803,1995,1,6077,6077,54,F,16,10,98326.3,108765.2,8,100784.7,93865.2,0,0
1971,41,950804,1995,1,2396,2396,41,F,47,40,137566.9,140663.2,8,162387.1,150663.2,0,0
2830,20,950804,1995,1,3421,3421,20,M,49,40,179454.7,199547.2,9,182970.5,165447.2,0,0
1927,42,950804,1995,1,2340,2340,42,M,43,40,84004.8,73622.4,12,42324.2,36931.2,0,0
5118,72,950805,1995,1,6175,6175,72,M,32,30,118476.9,113087.2,8,124181.9,122379.2,1,0
3203,23,950807,1995,1,3873,3873,23,F,36,30,38809.1,36847.2,7,38875.2,36737.2,0,0
3270,30,950808,1995,1,3959,3959,30,F,26,20,251342.8,265467.2,10,251087,254507.2,0,0
